Time,Barcode,Model_Name,Voltage,Duty,Toral_Result,Section,Intelligent_Control,dB(A),RPM,index1,index2,index3,Index1_Limit,Index2_Limit,Index3_Limit,RPM_Up,RPM_Low,Range_Up,Range_Low,1P,2P,3P,4P,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,Spectrum_Control,1/n_Octave,Criteria_Path,Spectrum_OK?,Overall_Noise?,500,630,800,1000,1250,1600,2000,2500,3150,4000,5000,6300,8000,10000,Line Name,Device ID,Source IP,Log_Date,Total_Result,LineName,BoxName,MESResult,ProgramVersion
2.02602E+13,TAA0412DDX01W2PA0262601968,TAA0412DDX01W2P F,12,20,,Section1,OK,57.85,3601.23,33.6,78.16,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3632.31,3620.92,3602.85,3586.77,3582.77,3581.77,OK,3rd Octave,,OK,OK,38.16,37.37,49.32,40.57,41.26,44.31,40.33,39.06,44.29,45.57,40.43,41.21,47.69,47.8,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601970,TAA0412DDX01W2P F,12,20,,Section1,OK,59.16,3718.79,35.19,56.38,0.91,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3705.46,3712.46,3717.77,3722.08,3725.46,3729.54,OK,3rd Octave,,OK,OK,38.38,38.73,48.67,39.66,40.87,43.88,41.31,40.44,43.64,45.28,39.17,38.98,47.74,48,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601973,TAA0412DDX01W2P F,12,20,,Section1,OK,57.41,3534.53,29.52,50.86,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3511.85,3525.23,3535.23,3539.54,3543.69,3551.62,OK,3rd Octave,,OK,OK,38.65,37.01,47.81,38.93,39.31,42.47,40.79,40.24,42.36,43.67,40.28,38.7,45.98,48.17,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601989,TAA0412DDX01W2P F,12,20,,Section1,OK,57.34,3480.65,25.68,63.47,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3462.31,3475.85,3480.85,3483.85,3488.15,3492.92,OK,3rd Octave,,OK,OK,37.54,36.38,47.46,38.63,41.57,40.83,39.95,38.88,42.4,45.05,41.22,39.31,46.5,48.76,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601954,TAA0412DDX01W2P F,12,20,,Section1,OK,56.91,3628.03,53.57,75.96,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3597.46,3601.31,3614.92,3634.54,3655,3664.92,OK,3rd Octave,,OK,OK,39.92,37.49,47.02,40.61,40.21,42.37,41.07,39.78,43.26,45.01,39.61,41.51,45.5,47.95,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601951,TAA0412DDX01W2P F,12,20,,Section1,OK,59.6,3683.05,32.11,70.43,0.91,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3695.31,3682.08,3678.15,3677.31,3680.77,3684.69,OK,3rd Octave,,OK,OK,41.49,37.4,46.63,41.58,39.61,42.66,41.73,40.29,44.17,45.73,39.74,41.38,45.03,49.67,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601947,TAA0412DDX01W2P F,12,20,,Section1,OK,57.58,3447.36,25.39,82.22,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3442.08,3445.62,3447.38,3449.08,3450.08,3449.92,OK,3rd Octave,,OK,OK,36.74,36.97,45.85,38.57,40.03,41.12,40.5,39.34,43.88,45.92,39.05,41.49,48.42,48.81,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601945,TAA0412DDX01W2P F,12,20,,Section1,OK,57.18,3591.33,49.09,51.42,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3614.46,3618.77,3621.23,3595,3557.54,3541,OK,3rd Octave,,OK,OK,37.95,37.25,48.74,39.68,40.49,42.2,40.35,39.63,42.98,44.86,40.86,39.88,48.07,49.47,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601946,TAA0412DDX01W2P F,12,20,,Section1,OK,57.79,3601.38,28.13,56.82,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3565.54,3584.31,3597.54,3610.92,3621.77,3628.23,OK,3rd Octave,,OK,OK,41.6,37.32,45.39,41.38,39.23,43.02,41.28,39.74,43.07,43.43,39.6,43.22,48.21,48.05,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601942,TAA0412DDX01W2P F,12,20,,Section1,OK,57.66,3725.9,31.01,53.55,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3694.15,3704.15,3721.15,3737.69,3744.08,3754.15,OK,3rd Octave,,OK,OK,39.46,41.2,45.18,40,40.81,41.61,42.46,40.78,42.93,42.46,39.97,40.09,47.23,48.69,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601950,TAA0412DDX01W2P F,12,20,,Section1,OK,57.25,3595,23.24,40.85,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3551.15,3574.46,3598,3611.15,3616.46,3618.77,OK,3rd Octave,,OK,OK,37.8,37.81,45.68,38.95,42.11,40.24,41.19,40.07,44.02,42.91,39.28,39.83,46.16,49.35,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601933,TAA0412DDX01W2P F,12,20,,Section1,OK,58.3,3873.67,33.71,65.83,0.92,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3840.15,3846.08,3860.23,3886.46,3903.23,3905.85,OK,3rd Octave,,OK,OK,56.68,42.85,41.89,46.39,42.76,41.73,42.55,43.17,43.09,45.11,39.36,41.88,47.34,47.67,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601936,TAA0412DDX01W2P F,12,20,,Section1,OK,56.9,3529.35,32.13,67.93,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3494.38,3506.77,3520.31,3537.08,3554.38,3563.15,OK,3rd Octave,,OK,OK,40.43,37.56,46.36,39.72,39.76,40.87,40.9,39.79,43.42,45.52,39.98,42.12,46.13,48.42,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601992,TAA0412DDX01W2P F,12,20,,Section1,OK,58.05,3591.06,35.42,37.69,0.92,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3580.69,3593.46,3598.62,3598.77,3591.92,3582.92,OK,3rd Octave,,OK,OK,37.61,37.11,48.38,39.35,41.55,43.13,39.79,39.69,42.73,42.73,39.6,40.53,46.6,47.73,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601978,TAA0412DDX01W2P F,12,20,,Section1,OK,57.78,3629.55,29.94,62.93,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3622.54,3621.69,3630,3635.38,3635.46,3632.23,OK,3rd Octave,,OK,OK,38.69,37.25,49.68,40.94,40.53,42.6,40.65,39.45,43.31,44.6,40.04,39.08,47.32,47.86,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601975,TAA0412DDX01W2P F,12,20,,Section1,OK,57.33,3412.68,33.73,90.7,0.92,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3391.15,3398.08,3410.15,3427.54,3430.08,3419.08,OK,3rd Octave,,OK,OK,37.22,36.59,45.65,36.87,40.85,42.15,39.22,38.66,46.8,43.51,39.68,43.89,47.86,46.71,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601930,TAA0412DDX01W2P F,12,20,,Section1,OK,57.26,3572.79,29.26,59.81,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3596.46,3586,3573.54,3563.62,3559,3558.15,OK,3rd Octave,,OK,OK,38.94,37.05,46.36,38.83,41.43,40.48,41.01,40.32,42.75,44.59,39.06,41.63,46.09,48.33,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601928,TAA0412DDX01W2P F,12,20,,Section1,OK,57.58,3671.59,31.88,71.76,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3654.62,3664,3669,3675.23,3680,3686.69,OK,3rd Octave,,OK,OK,41.66,37.81,47.79,41.02,40.36,43.03,39.97,39.05,43.22,45.05,38.46,39.85,46.8,48.18,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601926,TAA0412DDX01W2P F,12,20,,Section1,OK,57.58,3905.19,23.09,40.43,0.92,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3873.54,3889.46,3907.23,3916,3921.92,3923,OK,3rd Octave,,OK,OK,55.27,40.81,41.15,49.1,42.21,40.64,43.21,42.44,43.27,44.19,42.18,40.1,45.88,48.25,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601924,TAA0412DDX01W2P F,12,20,,Section1,OK,57.19,3601.49,34.57,72.47,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3616.92,3612,3606.15,3602.08,3592.15,3579.62,OK,3rd Octave,,OK,OK,39.9,36.92,46.63,41.18,39.79,41.71,39.99,39.16,42.95,44.28,39.31,39.7,47.24,48.57,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601925,TAA0412DDX01W2P F,12,20,,Section1,OK,58.57,3691.03,34.74,63,0.91,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3683.15,3683.62,3688.15,3695.92,3700.46,3694.85,OK,3rd Octave,,OK,OK,40.23,37.92,49.05,40.98,40.33,43.2,39.51,38.96,42.21,42.85,38.87,41.56,45.84,47.08,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601919,TAA0412DDX01W2P F,12,20,,Section1,OK,58.76,3604.74,33,81.65,0.91,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3599.23,3611.31,3618.15,3610.69,3598.31,3590.77,OK,3rd Octave,,OK,OK,38.92,37.82,47.54,40.59,39.67,42.93,40.69,39.82,43.66,45.88,40.57,40.81,46.18,48.84,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262602008,TAA0412DDX01W2P F,12,20,,Section1,OK,56.83,3537.4,27.44,48.12,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3471.69,3510.46,3529.54,3549.23,3571.77,3591.69,OK,3rd Octave,,OK,OK,38,37.92,50.64,39.62,38.18,41.07,40.37,40.23,42.44,44.78,40.66,40.66,46.89,49.03,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601999,TAA0412DDX01W2P F,12,20,,Section1,OK,58,3663.5,38.05,39.6,0.92,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3645.23,3665.23,3675.38,3670.23,3661.08,3663.85,OK,3rd Octave,,OK,OK,39.49,37.82,48.27,40.62,41.44,42.48,40.96,39.77,43.89,43.16,39.41,40.25,46.64,49.16,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601995,TAA0412DDX01W2P F,12,20,,Section1,OK,56.68,3379.4,29.7,65.8,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3369.62,3375.31,3379.54,3382.23,3383.69,3386,OK,3rd Octave,,OK,OK,34.24,37.1,47.51,38.2,39.04,40.95,39.04,38.87,42.11,44.34,40.57,38.95,47.42,48.12,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601916,TAA0412DDX01W2P F,12,20,,Section1,OK,56.91,3524.18,44.72,52.7,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3507.38,3511.38,3523.92,3536,3535,3531.38,OK,3rd Octave,,OK,OK,39.3,37.87,46.41,37.99,37.98,41.44,38.58,38.72,43.63,43.37,38.2,42.42,46.54,47.92,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601913,TAA0412DDX01W2P F,12,20,,Section1,OK,56.72,3533.6,35.58,76.85,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3570.46,3567.77,3545,3519.54,3503.85,3495,OK,3rd Octave,,OK,OK,38.18,37.1,48.3,38.75,38.52,40.47,39.75,39.14,42.46,45.65,39.17,42.11,47.46,47.45,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262605145,TAA0412DDX01W2P F,12,20,,Section1,OK,56.84,3568.65,31.23,51.57,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3544.69,3556.85,3569.46,3577.38,3581,3582.54,OK,3rd Octave,,OK,OK,38.74,36.4,45.35,41.02,41.65,40.71,40,38.8,42.67,41.61,38.42,41.77,46.38,47.49,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262605148,TAA0412DDX01W2P F,12,20,,Section1,OK,57.35,3585.09,22.72,61.69,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3578.38,3582.38,3584.69,3587.31,3588.69,3589.08,OK,3rd Octave,,OK,OK,40.03,37.44,44.25,39.67,39.85,42.13,40.11,38.96,42.1,43.73,39.41,41.95,46.9,47.46,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262605150,TAA0412DDX01W2P F,12,20,,Section1,OK,57.71,3504.12,31.64,75.84,0.92,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3500.54,3501.54,3507.92,3509.08,3503.46,3502.15,OK,3rd Octave,,OK,OK,41.62,40.52,43.28,41.37,39.86,42.37,39.95,38.84,41.88,42.93,38.43,43.76,47.22,46.56,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262605144,TAA0412DDX01W2P F,12,20,,Section1,OK,57.05,3503.27,33.95,69.59,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3489.46,3492.77,3497.92,3508.69,3514.54,3516.23,OK,3rd Octave,,OK,OK,38.9,37.3,45.49,40.33,40.37,42.39,40.61,39.47,43.96,44.56,40.24,39.81,47.28,48.03,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601988,TAA0412DDX01W2P F,12,20,,Section1,OK,57.73,3597.03,23.9,61.4,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3589.69,3583.46,3587.15,3601.92,3610.31,3609.62,OK,3rd Octave,,OK,OK,37.8,36.7,49.42,38.97,39.97,42.31,40.72,39.98,43.62,44.52,39.21,40.63,46.47,48.82,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601986,TAA0412DDX01W2P F,12,20,,Section1,OK,56.38,3406.58,25.03,74.65,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3420.85,3417.54,3412,3405.46,3396.23,3387.38,OK,3rd Octave,,OK,OK,36.67,36.41,45.83,37.19,39.71,41.32,39.95,39.05,44.05,43.21,38.97,41.33,48.24,48.03,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262602002,TAA0412DDX01W2P F,12,20,,Section1,OK,56.5,3442.1,33.24,81.82,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3425.85,3422.31,3427.31,3439.31,3459.15,3478.69,OK,3rd Octave,,OK,OK,36.5,37.29,47.3,38.05,43.05,42.32,39.26,38.5,43.25,44.4,39.19,38,46.16,47.12,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262602006,TAA0412DDX01W2P F,12,20,,Section1,OK,57.59,3537.81,21.66,33.4,0.92,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3519.54,3526,3531.54,3539.69,3549.69,3560.38,OK,3rd Octave,,OK,OK,37.77,38.52,49.01,38.46,39.68,41.71,40.89,39.91,43.08,42.25,39.86,39.05,46.1,49.08,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262600177,TAA0412DDX01W2P F,12,20,,Section1,OK,57.56,3590.46,26.16,62.01,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3594.46,3598.92,3598.77,3590.77,3581.46,3578.38,OK,3rd Octave,,OK,OK,37.92,36.92,46.17,39.58,41.23,43.02,40.81,39.94,42.84,43.08,40.25,42.28,46.56,47.01,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262600173,TAA0412DDX01W2P F,12,20,,Section1,OK,57.18,3789.38,43.1,52.74,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3723.62,3753.77,3780.69,3806.69,3830.15,3841.38,OK,3rd Octave,,OK,OK,48.93,40.9,44.6,42.87,41.45,42.63,41.18,41.31,42.93,43.37,39.79,43.81,46.42,48.41,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262600176,TAA0412DDX01W2P F,12,20,,Section1,OK,57.67,3585.64,31.7,63.07,0.92,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3584.46,3600.85,3610.15,3594.23,3567.38,3556.77,OK,3rd Octave,,OK,OK,39.42,37.47,46.97,40.32,40.96,41.89,40.07,39.3,41.91,43.86,40.14,41.6,45.87,47.31,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262602013,TAA0412DDX01W2P F,12,20,,Section1,NG,54.35,0,30.73,30.73,0.98,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,NG,3rd Octave,,OK,OK,25.38,27.65,28.03,31.88,31.88,36.11,37.92,38.67,41.44,40.07,38.93,38.32,45.7,48.69,Line_7,Station_1,10.184.137.52,20260209,RPM,ITDC-C07,1,NGX,FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601843,TAA0412DDX01W2P F,12,20,,Section1,OK,57.21,3711.68,28.97,47.55,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3650.85,3685.85,3711.92,3728.77,3742.92,3749.77,OK,3rd Octave,,OK,OK,39.21,39.59,48.03,41.38,40.74,42.46,40.57,39.96,44.18,42.92,38.89,41.7,47.69,47.76,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601836,TAA0412DDX01W2P F,12,20,,Section1,OK,57.46,3378.83,51.77,69.69,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3364,3373.15,3375.77,3379.54,3387.54,3393,OK,3rd Octave,,OK,OK,37.65,37.6,48.11,38.73,40.24,41.25,39.44,38.95,41.71,43.62,39.32,41.9,48.45,48.06,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601833,TAA0412DDX01W2P F,12,20,,Section1,OK,57.94,3426.59,27.49,66.83,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3413.85,3417.77,3424.77,3430.77,3434,3438.38,OK,3rd Octave,,OK,OK,38.37,38.13,46.75,38.41,39.17,41.82,39.39,38.96,42.56,43.81,38.59,42.23,48.18,48.83,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601829,TAA0412DDX01W2P F,12,20,,Section1,OK,57.24,3630.03,29.39,64.31,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3611.62,3604,3604,3620.92,3657.85,3681.77,OK,3rd Octave,,OK,OK,39.91,37.65,46.83,40.77,41.09,41.95,40.86,40.11,42.59,45.14,39.39,41.19,47.39,49.6,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601828,TAA0412DDX01W2P F,12,20,,Section1,OK,58.37,3538.41,23.8,72.52,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3517.15,3532.08,3534.38,3538.23,3548.23,3560.38,OK,3rd Octave,,OK,OK,40.13,37.96,48.63,39.22,40.86,43.22,40.47,39.17,42.82,44.43,39.04,40.76,48.37,49.97,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601835,TAA0412DDX01W2P F,12,20,,Section1,OK,57.87,3557.41,21.43,50.24,0.94,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3560.54,3559.15,3557.85,3558.08,3555.69,3553.15,OK,3rd Octave,,OK,OK,38.83,36.7,49.02,38.98,40.83,41.86,40.03,39.51,42.75,43.45,39.09,41.27,45.91,49.84,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601824,TAA0412DDX01W2P F,12,20,,Section1,OK,57.2,3617.46,32.29,49.32,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3579.77,3597.46,3613.38,3626.62,3638.31,3649.23,OK,3rd Octave,,OK,OK,40.61,36.61,47.49,39.81,39.19,41.46,40.96,40.14,43.68,43.38,39.29,42.95,47.29,48.93,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601818,TAA0412DDX01W2P F,12,20,,Section1,OK,57.89,3387.17,21.9,61.37,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3395.38,3390,3386.85,3385.08,3383.15,3382.54,OK,3rd Octave,,OK,OK,37.48,36.53,47.19,38.87,39.76,40.79,40.06,39.46,43.45,43.94,39.13,45.28,46.7,50.02,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601816,TAA0412DDX01W2P F,12,20,,Section1,OK,57.47,3497.28,27.44,64.56,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3479.15,3476.31,3476.69,3499.15,3525.46,3526.92,OK,3rd Octave,,OK,OK,40.21,37.31,45.47,38.24,39.74,41.27,40.1,39.63,42.95,44.97,39.68,39.2,47.25,49.84,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601812,TAA0412DDX01W2P F,12,20,,Section1,OK,56.76,3511.47,28.95,81.18,0.95,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3488.92,3499.23,3505,3515.23,3525.69,3534.77,OK,3rd Octave,,OK,OK,39.98,37.77,45.66,39.1,38.89,42.36,40.03,39.15,44.05,45.52,38.81,41.77,48.11,48.62,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
2.02602E+13,TAA0412DDX01W2PA0262601809,TAA0412DDX01W2P F,12,20,,Section1,OK,58.19,3752.22,24.2,50.28,0.93,200,350,1,1,6500,32,48,TRUE,TRUE,TRUE,TRUE,3771.08,3788.62,3770,3740.77,3726.23,3716.62,OK,3rd Octave,,OK,OK,40.63,40.54,47.55,40.17,41.76,43.09,42.31,40.55,42.74,41.63,39.52,44.05,47.6,49.27,Line_7,Station_1,10.184.137.52,20260209,OK,ITDC-C07,1,0}N/A},FanNoiseDetection-AMBU-VTEST8.vi
